21345	bolero
21346	boli
21351	bolu
21352	bolumen
21353	bonba
21354	bonet
21355	bonu
21356	borda
21361	borla
21362	borobil
21363	borrero
21364	borroka
21365	bort
21366	borta
21411	bortitz
21412	bortu
21413	bortxa
21414	bortxaz
21415	bortz
21416	bosna
21421	bost
21422	bosteko
21423	bosten
21424	bota
21425	botaka
21426	botatze
21431	bote
21432	botere
21433	botika
21434	botila
21435	boto
21436	botoi
21441	boxeo
21442	boz
21443	bozkatu
21444	bozketa
21445	bp
21446	bq
21451	br
21452	branka
21453	brasa
21454	brea
21455	bretoi
21456	brida
21461	brigada
21462	brinko
21463	brodatu
21464	brokel
21465	broma
21466	brontze
21511	brotxa
21512	brusa
21513	bs
21514	bt
21515	bu
21516	budin
21521	buelta
21522	bufalo
21523	bufanda
21524	bufoi
21525	buhame
21526	buhatu
21531	buia
21532	buiatu
21533	buila
21534	bukaera
21535	bukatu
21536	buket
21541	bular
21542	bulda
21543	bulebar
21544	bulego
21545	buletin
21546	bulkada
21551	bulkatu
21552	bulko
21553	bulta
21554	bunker
21555	buraso
21556	burdina
21561	burezur
21562	burges
21563	burko
21564	burla
21565	burlaz
21566	burmuin
21611	burtsa
21612	buru
21613	buruil
21614	buruki
21615	buruko
21616	burupe
21621	burusi
21622	burutsu
21623	burutu
21624	busti
21625	butaka
21626	butano
21631	butroi
21632	buztan
21633	buztin
21634	bv
21635	bw
21636	bx
21641	by
21642	bz
21643	c
21644	campus
21645	cb
21646	cc
21651	ccc
21652	cccc
21653	cd
21654	cde
21655	ce
21656	cf
21661	cg
21662	ch
21663	ci
21664	cj
21665	ck
21666	cl
22111	cm
22112	cn
22113	co
22114	corpus
22115	cp
22116	cq
22121	cr
22122	cs
22123	ct
22124	cu
22125	cv
22126	cw
22131	cx
22132	cy
22133	cz
22134	d
22135	dado
22136	dalia
22141	dama
22142	damu
22143	damurik
22144	damutu
22145	danba
22146	danbada
22151	danbor
22152	danga
22153	daniar
22154	dantza
22155	dardara
22156	dardo
22161	dastatu
22162	data
22163	datibo
22164	datil
22165	datu
22166	db
22211	dc
22212	dd
22213	ddd
22214	dddd
22215	de
22216	deabru
22221	debalde
22222	debeku
22223	debozio
22224	def
22225	defizit
22226	dei
22231	deiadar
22232	deialdi
22233	deiez
22234	deika
22235	deismo
22236	deitu
22241	deitura
22242	dekano
22243	dekretu
22244	dela
22245	delako
22246	delta
22251	dema
22252	demonio
22253	dena
22254	denbora
22255	denda
22256	dendari
22261	desafio
22262	desegin
22263	desertu
22264	desio
22265	desira
22266	deslai
22311	deun
22312	deunga
22313	deus
22314	deusez
22315	deusik
22316	dezente
22321	df
22322	dg
22323	dh
22324	di
22325	dibisa
22326	dibisio
22331	diedro
22332	diese
22333	diesel
22334	dieta
22335	digital
22336	diktatu
22341	dilema
22342	dina
22343	dinako
22344	dinamo
22345	diodo
22346	diosal
22351	diploma
22352	dirdai
22353	dirdira
22354	diru
22355	dirudun
22356	dirutan
22361	dirutza
22362	disko
22363	distira
22364	dj
22365	dk
22366	dl
22411	dm
22412	dn
22413	do
22414	doako
22415	doan
22416	doarik
22421	doblatu
22422	doble
22423	dogma
22424	dohain
22425	dohatsu
22426	dohatu
22431	doi
22432	doilor
22433	doinu
22434	doitu
22435	doktore
22436	dolar
22441	dolare
22442	dolore
22443	dolu
22444	dolumin
22445	dolutu
22446	domaia
22451	domeka
22452	domina
22453	domino
22454	donado
22455	done
22456	donge
22461	dontsu
22462	dorpe
22463	dorre
22464	dortoka
22465	dosi
22466	dosier
22511	dote
22512	dotore
22513	dotrina
22514	dozena
22515	dp
22516	dq
22521	dr
22522	dragoi
22523	draia
22524	drain
22525	drama
22526	droga
22531	ds
22532	dt
22533	du
22534	duda
22535	dudako
22536	dudan
22541	dudatu
22542	duin
22543	dukat
22544	duke
22545	dukesa
22546	dunba
22551	dupa
22552	dupin
22553	duro
22554	durundi
22555	dutxa
22556	dutxatu
22561	dv
22562	dw
22563	dx
22564	dy
22565	dz
22566	e
22611	eb
22612	ebakera
22613	ebaki
22614	ebasgo
22615	ebaska
22616	ebasle
